line_number,mra,difference,transcribed_text,source_text
01842,2,27,ma sara'ahao naga ma 'oraha abe 'ai dodiawoino 'iwiaoka woilailaka-gea de gea ma 'oraha hao yopuaha 'aidodiawo anga moi manga hininga 'ihuha ho ko yolomuahi 'o inomo de gea ma titi hiadono ngohi tato ma 'oraha koadonuahi abe 'ona 'ihininiki yopuaha de manga hininga ma huha,masara ahao naga ma oraha abe ai dodiawoino iwiaoka woila ilaka gea de gea ma oraha ahao yopuaha ai dodiawo angamoi manga hininga ihuha ho ko yolomuahi o inomo de gea ma titi hiadono ngohi tato ma oraha ko adonuahi abe ona ihinii niiki kiani yopuaha de manga hininga ma huha
02547,2,10,homaoraha o pilatusu wileha-leha o yesusika de naga 'o nyawa yowoe-woe yokokiboaino o pilatusino yoboaino de yogahoko unangika ato kiani 'o nyawa moi nahihupu o bui ma tauino abe hoka ani biaha o totilakuru ma rame-rameoka de 'o nyawa nahitobahihupu,ho ma oraha o pilatusu wileha leha o yesusika de naga o nyawa yowoe woe yokokiboaino o pilatusino yoboaino de yogahoko unangika ato kiani o nyawa moi nahihupu o bui ma tauino abe hoka ani biaha o totilakuru ma rame rameoka de o nyawa nahitobahupu
02553,0,2,de ona gea ka yopoapoakie ato niwihohonenge dika niwihidapakuika o gota isosalioaika dika,de ona gea ka yopoa poakiye ato niwihohonenge dika niwihidapakuika o gota isosalioaika dika
02147,2,7,hona tinileha done okia o nyawa manga utumu nako o nyawa o kia honanga mata-mata o dunia ma mokika yomaleinoka ma sara ka de ma oraha yohonenge de duru yomakitingaka ma gurutika ma jouino,ho naa tinileha done o kia o nyawa manga utumu nako o nyawa o kiahonanga mata mata o dunia ma amokika yomaleinoka masara ka de ma oraha yohonenge de duru yomakitingaka ma gurutika ma jouino
02146,0,8,masara o nagona dika abe ihingakuoka de' nako manga wowango yomahidoaka ma titi ngohi ihiniki de' ahi abari marorahai yahingahu-ngahu o nyawaika ona gia tanu manga badanga dika ihonengoka ma sara manga wowango nagahi,masara onagona dika abe ihingakuoka de nako manga wowango yomahidoaka ma titi ngohi ihiniiki de ahi abari ma rorahai yahingahu ngahu o nyawaika ona gea tanu manga badanga dika ihonengoka masara manga wowango nagahi
02552,2,3,kade woihene gea de o pilatusu wotemoli ai kokawahaika wato nako hokogea okia todiai unangika abe niwihiromanga o yahudioka nia koano,ka de woihene gea de o pilatusu wotemoli ai kokawaahaika wato nako hokogea o kia todiai unangika abe niwihiromanga o yahudioka nia koano
02214,2,10,de ipaha de o galilea ma tonaka o yesusu de wininiki yanoaika de gea yotagi-tagi ato o yudea ma tonakika yoiki de manga dodagi ma goronaka de yomahiadono o yorodani ma akerika de ma akere-gea yomahihoraika de doka o akere ma honungaka genangokali o nyawa yowoe-woe yoboa unangino de hoka ai biaha o yesusu wa dotokoli onagea,de ipaha de o galilea ma tonaka o yesusu de iwinii niiki yanoaika de gea yotagi tagi ato o yudea ma tonakika yoiki de manga dodagi ma goronaka de yomahiadono o yorodani ma akerika de ma akere gea yomahihoraika de doka o akere ma honongaka genangokali o nyawa yowoe woe yoboa unangino de hoka ai biaha o yesusu wadotokoli ona gea
02546,0,12,de ma oraha gea 'o bui ma tau ma goronaka naga womatengo 'ai romanga 'o baranabasa abe una gea de 'aidodiawo yotobadodiai 'o kangamo manga poparetaika de nengokadau abe manga popareta yalawana ma gogiriaka de 'o nyawa watomaka 'o barabasa,de ma oraha gea o bui ma tau ma goronaka naga womatengo ai romanga o barabasa abe una gea de ai dodiawo yotobadodiai o kokangamo manga poparetaika de nengokadau abe manga popareta yalawana ma gogiriaka de o nyawa watomaka o barabasa
02591,0,4,de wihirako i booto de ai honenge wiao 'o lungunika abe ma dihiraino de afaitoka 'o hakaruika ho ma lungunika gea wihingohamika de wikelengauku genangoka de o hakaru moi ma amo-amoko waluluika la o lungunu ma biono wohitatokoka,de wihirako ibooto de ai honenge wiao o lungunika abe ma dihiraino de afaitoka o hakaruika ho ma lungunika gea wihingohamika de wikelengauku genangoka de o hakaru moi ma amo amoko waluluika la o lungunu ma biono wohitatokoka
02585,0,4,de anga moi itebini o hiaini ma wange adonoka ho de ma wange ilobioka de o yahudi ma nyawa kiani yomahidiaioka,de angamoi itebini de o hiaini ma wange adonoka ho de ma wange ilobioka de o yahudi ma nyawa kiani yomahidiaioka
02442,0,28,de ma ngale matiti to ngohi 'ahi demo-demo duru koiwa ma bobaha ho ka 'idadi nihioriki 'abe-gea 'ahi demo nginika duru 'igou-goungu ka hiado-adonika anga moiahao naga ma oraha 'abeigoungu 'o dunia na de 'o dihango duru koiwaka ma sara 'ahi demo-demo duru 'itongohono ka hiado-adonika,de mangale ma titi to ngohi ahi demo demo duru ko iwa ma baha ho ka idadi nihioriki abe gea ahi demo nginika duru igou goungu ka hiado adonika angamoi ahao naga ma oraha abe igoungu o dunia naa de o dihangoo duru ko iwaka masara ahi demo demo duru itongohono ka hiado adonika
02311,0,8,ipaha de yofutuku de 'o yesusu de wininiiki yohupu ma kotaino gea oka manga biaha 'o futu-futuie yohupuino,ipaha de yofutuku de o yesusu de iwinii niiki yohupu ma kotaino gea hoka manga biaha o futu futuiye yohupuino
01947,0,8,ho o yesus ka womomiki de wataere o hidalokika de wotemo ma ngotika-gea abe wato no matogumoka de no ridoka de o hidaloko imatogumoka de ma ngooto kea duru iridoka,ho o yesusu ka womomiki de wataere o hidalokika de wotemo ma ngootika gea abe wato nomatogumoka de noriidoka de o hidaloko imatogumoka de ma ngooto gea duru iriidoka
02305,0,13,ho ona mata-mata o yesusu womulaenge waduhu ma jou ai tau ma loaino de utuoli genangoka abe ona yotoba-tururu o nyawa manga tiwi de ona yotoba-tururu manga meja wamotumu la hiadono manga tiwi ikokipurarahoka de utuoli yotoba-fuku-fukunu ona modara toonango manga kuruhi wakumuruku,ho ona mata mata o yesusu womulaenge waduhu ma jou ai tau ma loaino de utuoli genangoka abe ona yotobaturuuru o nyawa manga tiwi de ona yotobaturuuru manga meja wamotumu la hiadono manga tiwi ikokipurarahoka de utuoli yotobafuku fukunu o namodaara to onangoo manga kuruhii wakumuruku
02457,0,15,koaho ma minya gea hafukunu dika la matiwi o haka iseseenge o ratu huhange hamake anga moi ngade-ngade imaketero abe o nyawa yokarajaanga manga tango moi ma dekanino ma hewa tanu kea maija homamake de ahao hahidoakika o huhuha ma nyawaika ma sara nako hoka kangano gea koitiaiua hoko gea imitaere munangika,koaho ma minya gea hafukunu dika la ma tiwi o haaka ise senge o ratuhu hange hamake angamoi ngade ngade imaketero abe o nyawa yokarajaanga manga taongo moi ma dekanino ma hewa tanu gea ma ija homamake de ahao hahidoakika o hu huha ma nyawaika masara nako hoka kangano gea ko itiaiua hokogea imitaere munangika
02480,3,6,de yolomoi booto de ahao o higiriri ma nyanyianga yonyanyiokahi ma jouie de gea ma tauino yohupuoka de ahao yoiki yodoa o saetunu ma lokuie,de yolomo ibooto de ahao o higiriiri ma nyanyianga yonyanyiokahi ma jouiye de gea ma tauino yohupuoka de ahao yoiki yodoa o saitunu ma lokuiye
02494,0,24,de womaniataiboto de ahao woliyo aedodiya boyika de wayika de wamake ona yomakokiduwoka de yakokiokoka de watumomiki de o peturusika witaaere wato simono inikiokokawu mode adodoa hokonapowawuwa no magoana ka o ta koro moino dika ma dekana,de womaniata ibooto de ahao wolio ai dodiawoika de waika de wamake ona yomakokiiduoka de yakokiookoka de watumomiki de o peturusika witaere wato simono inikiookokau mode adodoa ho ko napoaua nomagoana ka o takoro moiino dika ma dekana
02523,3,7,degea nihi make de ngini duru nihi hioriki hokokia ikokurutie ahigogere,de gea nihimake de ngini duru nihioriki hokokia ikokurutiye ahi gogere
02369,0,16,hokogea ma jou wotemo ho abeikana niafikiri abe ma oraha gea ma jou wotemo o musaika gea ona yaruange manga badanga yokokihonengoka eko sarakia ma sara ma jou kowotemouahi wato ona gea ka ihigiririohi ngohino ho abeika nako ka manga honenge dika done sarakia de' iwihigiririohi ma jouika ona yohone-honenge koyakunua iwihigiriri,hokogea ma jou wotemo ho abeika naa niafikiri abe ma oraha gea ma jou witemo o musaika gea ona yaruange manga badanga yokokihonengoka eko sarakia masara ma jou ka wotemohi wato ona gea ka ihihigiriiriohi ngohino ho abeika nako ka manga honenge dika done sarakia de iwihigiriiriohi ma jouika ona yohone honenge ko yakunua iwihigiriiri
02355,1,18,de 'ahowatemo nangika wato hogeata to 'okia dika naga 'abe hohiromanga hato toma koano gea itiai nihidoaka ma koanoika ma sara nagali 'o kia dika abe hato to ma jou 'ena gea kiani niwihidoakoli ma jouika de gea duru yokokiheranga abe una kaidadi wopaluhu de koidadiuwa iwikalaki ma titi 'ai bobaluhino gea,de ahao watemo onangika wato ho gea tato o kia dika naga abe hohiromanga hato to ma koano gea itiai nihidoaka ma koanoika masara nagali o kia dika abe hato to ma jou ena gea kiani niwihidoakoli ma jouika de gea duru yokokiheranga abe una ka idadi wopaluhu de ko idadiua iwikalaki ma titi ai bobaluhino gea
02341,2,8,ma sara ka de woboa de abe ma redi yogoa-goana yoma hikagaro ato una gea 'o redi ma dutu ai ngofaka abeika hitomaka la naa ai yoara mata-mata ho ma hitongoneoka dika,masara ka de woboa de abe ma redi yogoa goana yomahikagaro ato una gea o redi ma dutu ai ngofaka abeika hitomaka la naa ai oara mata mata homahitongoneoka dika
02394,1,14,de 'ona gea yaarusi 'o ngongofekaika abe yofao la yaora 'onangino manga tau kama moi de manga kiahonanga de gea yodiaioka yofao-faoika de 'ahao 'o nyawa manga himahimangoka de yomaniata ma dekanino la 'ato manga totiai yomahimatoko 'o nyawaika,de ona gea yarusi o ngo ngofekaika abe yofao la yaora onangino manga tau ka ma moi de manga kiahonanga de gea yodiaioka yofao faoika de ahao o nyawa manga hima himangoka de yomaniata ma dekanino la ato manga totiai yahimatoko o nyawaika
02380,0,8,de nako gea mata-mata haniki duru hihisanangi ma jou abe ngaro haniki ai pareta mata-mata utuoli abe matiti o aewani eko o kia dika naga homa hihuba ma jouie gea igoungu iwihisanangi ma jou masara abe hidora unangika de hadora o nyawa utuika ka ena ngohi gea duru iwihisanangi,de nako gea mata mata haniiki duru hihisanangi ma jou abe ngaro haniiki ai pareta mata mata utuoli abe ma titi o aewani eko o kia dika naga homahihuba ma jouiye gea igoungu iwihisanangi ma jou masara abe hidora unangika de hadora o nyawa utuika ka enangohi gea duru iwihisanangi
02357,0,15,de ahao nagali 'o saduki manga domuino ma nyawa yoboa 'o yesusino de marai o saduki ma nyawa ona yotoba-doto-dotoko abe nako o nyawa yohonengoka de duru koidadiua de yomomiki manga honengino ma sarana onango yoboa o yesusino de ato iwileha moi anga moi yoigo yokadatoro ma titi o momomiki la iwihikala genangino,de ahao nagali o saduki manga doomuino ma nyawa yoboa o yesusino de marai o saduki ma nyawa ona yotobadotoko abe nako o nyawa yohonengoka de duru ko idadiua de yomomiki manga honengino masara naa onangoo yoboa o yesusino de ato iwileha moi angamoi yoigo yokadatoro ma titi o momomiki la iwihikala genangino
02343,1,10,de 'o yesusu wotemohi 'o yahudi ma nyawa manga hohidimonika wato ma sarana moi tinileha nako ngini 'o angguru ma redi ma dutu gee 'ahao koaho 'okia wodiai,de o yesusu wotemohi o yahudi ma nyawa manga hohidimonika wato masara naa moi tinileha nako ngini o angguru ma redi ma dutu gea ahao koaho o kia wodiai
02535,6,12,negee o petrusu duru womahipongono hiadono womahikoboto wato ngohi na tokoboto moi de nako toeluku ahao ihidaene hona ngohi tomahingahu o nyawa gea niwifeto-fetongo ngohi na duru kotihiorekuwa,de gea o peturusu duru womahipongono hiadono womahikoboto wato ngohi naa tokoboto moi de nako toeluku ahao ihidaene ho naa ngohi tomahingahu o nyawa gea niwifeto fetongo ngohi naa duru ko tihiorikua
02058,0,12,de gea duru yogaho-gaho kounangika la 'ato 'iti kaidadi 'ai baju ma barenika yomahisoika de gea 'ona gona dika 'ai bajuika yomahisoika ona gea manga panyake ikokitogumoka,de gea duru yogaho gahoko unangika la ato iti ka idadi ai baju ma barenika yomahisoika de gea onagona dika ai bajuika yomahisoika ona gea manga popanyake ikokitogumoka
02521,2,12,ma sara o yesusu kawomariridoka dika kowopaluhua de una gea wilehali o yesusika wato sarakia ngona na igoungu nanga koano abe ma jou wonahibehehongoka una abe duru wotebi-tebini ngona na towuna ingofaka,masara o yesusu ka womarii riidoka dika ko wopaluhua de una gea wilehali o yesusika wato sarakia ngona naa igoungu nanga koano abe ma jou wonahibehehongoka una abe duru wotebi tebini ngona naa to una ai ngofaka
02509,2,11,degea o yesusu vininiki yokokiloaroka hoka ivi idogunuaika,de gea o yesusu iwinii niiki yokokiloaroka ho ka iwidogunoaika
02482,1,3,de o zaitunu ma lokuoka de o yesus wahingahu onangika wato ngini na ahao nihikokiporete ngohi,de o saitunu ma lokuoka de o yesusu wahingahu onangika wato ngini naa ahao nihikokiporete ngohi
02496,3,12,de votemo iboto de voikokali aidingiika de vomaniatoli de aidemo imaketero abe ho kakanganoli aidemo majoie,de wotemo ibooto de woikokali ai dingiika de womaniatoli de ai demo imaketero abe hokokanganoli ai demo ma jouiye
01945,1,11,de manga dodagi ma goronaka de yadarato ho'italoko kohabuturungu de manga ngotiri 'ihiboha-boha anga moi ma lulu kohago-agomo hohiadono yabarene manga ngotiruku de ngade-ngade 'iworo,de manga dodagi ma goronaka de yadarato ho italoko kohabuturungu de manga ngotiri ihiboha boha angamoi ma lulu kohaago agomo ho hiadono yobarene manga ngotiruku de ngade ngade iwooro
02313,0,12,de ma dawangeino yoikoli daku 'o yerusaleme ma kotaie de 'o gogilioro ma gota gea 'atilakuru de 'amake abe duru 'imoraa de hiadono 'itoolengoka ma gota gea ka hiadono ngaro ma dekaroka de auku ka hiadono ma ngutu-ngutukuku ma sara 'ikoki-honengoka,de ma dawangeino yoikoli daku o yerusaleeme ma kotaiye de o gogilioro ma gota gea atilakuru de amake abe duru imoraa de hiadono itoolengoka ma gota gea ka hiadono ngaro ma dekaroka de auku ka hiadono ma ngutu ngutukuku masara ikokihonengoka
02455,1,11,de ma botogea ma dola 'o minya abe ma bounu duru 'ihailoa de 'abe koasapuruahi ho duru kohahali de ma botogea ma tomara ma pomaioka de 'ahao mihituagi 'o yesusu 'ai peauku de ma minya-gea,de ma boto gea ma dola o minya abe ma bounu duru ihailoa de abe ko asapuruahi ho duru kohahali de ma boto gea ma tomara mapomaioka de ahao mihituagi o yesusu ai peauku de ma minya gea
02307,3,5,nege aipaha de ahao o nyawa genangoka wadotoko wato abeika nitotoihene ma jou ai demo-demo abe ma dihira ihitulihukuoka,de gea ipaha de ahao o nyawa genangoka wadotoko wato abeika nitotoihene ma jou ai demo demo abe ma dihira ihitulihukuoka
02440,3,8,de gea imaketero hoka o kangela ma dodungu mata-mata abe tinihingahuokau kangano nako ma dodungu gea hiadono niamake idadioka gea kaidadi nimatemo niato o marai duru itigioka ai gahe abe wonahibehehongo wato ahao woboali,de gea imaketero hoka o kangela ma dodunguu mata mata abe tinihingahuokau kangano nako ma dodunguu gea hiadono niamake idadioka gea ka idadi nimatemo niato o marai duru itigioka ai gahe abe wohibehehongo wato ahao woboali '
02469,1,21,de 'o yesusu wato 'ahi demo gea niaturuoka de ahao 'una winihidumutu nginika 'o ngi moi duru 'ilamoko 'abe ma dangiri 'ilape hinotoie da kenangoka ma kiahonanga mata-mata 'ingodu-ngodumoka de genangoka ngini ninahidiai nanga totilakuru ma rame-rame ma inomo hoko-gea 'o yesusu 'ai behehongo iboto 'abe 'ona yahinotoika,de o yesusu wato ahi demo gea niaturuoka de ahao una winihidumutu nginika o ngi moi duru ilamoko abe ma dangiri ilape hinootoiye dakenangoka ma kiahonanga mata mata ingodu ngodumoka de genangoka ngini ninahidiai nanga totilakuru ma rame rame ma inomo hokogea o yesusu ai behehongo ibooto abe ona yahinootoika
02587,0,8,de una gea duru wongano-nganono abe ma oraha ahao ma jou wahikoano nyawa hona o wange lobioka de una gea womatotomoroini woiki o pilatusika de wogahoko 'o yesusu aihonenge,de una gea duru wongano nganono abe ma oraha ahao ma jou wahikoano o nyawa ho naa o wange ilobioka de una gea womatotomoroini woiki o pilatusika de wogahoko o yesusu ai honenge
01841,1,16,'abe nako 'o gogilaka ma rame-rameoka de 'una woilailaka nagahi sarakia ma 'oraha gea mode 'ai dutu-dutu de 'ai dodiawo kaidadi 'ona gea yopuaha koua nako 'una gea 'abe woilailaka nagahi koidadiuwa yopuaha,abe nako o gogilaka ma rame rameoka de una woila ilaka nagahi sarakia ma oraha gea mode ai dutu dutu de ai dodiawo ka idadi ona gea yopuaha koua nako una gea abe woila ilaka nagahi ko idadiua yopuaha
02578,0,18,de wihitanaiye iboto de ahao aedodiya woika wataeri wato abeika iboto hi hiruwae la kahi legalegadika bo tewuwa de done o elia woboa de o gota uku na wihiguti,de wihitaanaiye ibooto de ahao ai dodiawoika wataere wato abeika ibootohi hiruwae la ka hilega lega dika boteua de done o elia woboa de o gotauku naa wihiguti
01855,3,12,de ahao yesusu wodogo wahitararono wato ma dodihiraino de ma jou wohikatingaka 'o wange moi la 'o minggu moi ma moi naga 'o hiaini ma wange de hokogea wodiai la o nyawa yamake ma owa genangino ma sara komangaleua ma titi watulada 'o nyawa la onangino de yahiutumu 'o hiaini ma wangeika n,de ahao o yesusu wodogo wahitararono wato ma dodihiraino de ma jou wohikatingaka o wange moi la o minggu moi ma moi naga o hiaini ma wange de hokogea wodiai la o nyawa yamake ma owa genangino masara ko mangaleua ma titi watulaada o nyawa la onangino de yahiutumu o hiaini ma wangeika
02550,0,7,abe o pilatusu wohiorikoka abe ona 'o hidemo ma jouie manga hohidimono de ona iwitaleana o yesusika hogea dika ma titi hohiadono ona iwihidoaka o pilatusiino ho una woigo wahigaro aikokawaha gea la ona yalawana manga hohidimono manga hidee o yesusika,abe o pilatusu wohiorikoka abe ona o hidemo ma jouiye manga hohidimono de ona iwitaleana o yesusika ho gea dika ma titi ho hiadono ona iwihidoaka o pilatusino ho una woigo wahigaro ai kokawaaha gea la ona yalawana manga hohidimono manga hidee o yesusika
02144,2,18,de' ngaro duru inihikangela ma ngoe matiti nihininiki ngohi abe kahiadono o nyawa utu ato inihohonenge o gota isosalioainoka ma sara ufa genangino de inihirehenoka ma hoanika abe nako nia mau nianoaka de ma kokangela-gea nia makeoka de kanihininikohi ngohino ge ahao nihininiki igou-goungu,de ngaro duru inihikangela ma ngoe ma titi nihinii niiki ngohi abe ka hiadono o nyawa utu ato inihohonenge o gota isosalioainoka masara ufa genangino de inihirehenoka ma hoanika abe nako nia mau nianoaka de ma kokangela gea niamakeoka de ka nihinii niikohi ngohino gea ahao nihinii niiki igou goungu
